gbifid,accessrights,bibliographiccitation,language,license,modified,publisher,references,rightsholder,type,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,caste,behavior,vitality,establishmentmeans,degreeofestablishment,pathway,georeferenceverificationstatus,occurrencestatus,preparations,disposition,associatedoccurrences,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedorganisms,previousidentifications,organismremarks,materialentityid,materialentityremarks,verbatimlabel,materialsampleid,eventid,parenteventid,eventtype,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,verticaldatum,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,pointradiusspatialfit,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,verbatimidentification,identificationqualifier,typestatus,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,scientificname,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericname,subgenus,infragenericepithet,specificepithet,infraspecificepithet,cultivarepithet,taxonrank,verbatimtaxonrank,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks,datasetkey,publishingcountry,lastinterpreted,elevation,elevationaccuracy,depth,depthaccuracy,distancefromcentroidinmeters,issue,taxonomicissue,nontaxonomicissue,mediatype,hascoordinate,hasgeospatialissues,taxonkey,acceptedtaxonkey,kingdomkey,phylumkey,classkey,orderkey,familykey,genuskey,subgenuskey,specieskey,species,acceptedscientificname,verbatimscientificname,typifiedname,protocol,lastparsed,lastcrawled,isinvasive,repatriated,relativeorganismquantity,projectid,issequenced,gbifregion,publishedbygbifregion,level0gid,level0name,level1gid,level1name,level2gid,level2name,level3gid,level3name,iucnredlistcategory,reproductivecondition_clean,phenology_code
5062570605,,NA,,CC_BY_4_0,2025-01-15T23:24:24Z,NA,https://www.inaturalist.org/observations/110999901,Konshau Duman,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/110999901,110999901,,Konshau Duman,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30T10:26:52,10:26:52-07:00,89,89,2022,3,30,2022-03-30 10:26:52,,NA,NA,NA,NA,NA,NA,NA,,,NORTH_AMERICA,NA,NA,NA,US,California,,,,"Lost Hills, CA 93249, USA",,NA,NA,NA,NA,NA,,35.745237,-119.689602,3,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248110612,NA,NA,,Konshau Duman,,2022-04-10T19:46:25Z,NA,NA,,58007,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-12-25T04:32:01Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,NA,NA,StillImage,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,NA,DWC_ARCHIVE,2025-12-25T04:32:01Z,2025-12-24T14:08:22Z,NA,FALSE,NA,https://www.inaturalist.org/projects/california-endemic-species,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
5062537603,,NA,,CC_BY_4_0,2025-01-15T23:24:23Z,NA,https://www.inaturalist.org/observations/110999861,Konshau Duman,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/110999861,110999861,,Konshau Duman,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30T09:24:36,09:24:36-07:00,89,89,2022,3,30,2022-03-30 09:24:36,,NA,NA,NA,NA,NA,NA,NA,,,NORTH_AMERICA,NA,NA,NA,US,California,,,,"Kern County, CA, USA",,NA,NA,NA,NA,NA,,35.754425,-119.653461,3,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248110518,NA,NA,,Konshau Duman,,2022-04-10T19:45:56Z,NA,NA,,58007,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-12-25T03:15:58Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,NA,NA,StillImage,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,NA,DWC_ARCHIVE,2025-12-25T03:15:58Z,2025-12-24T14:08:22Z,NA,FALSE,NA,https://www.inaturalist.org/projects/california-endemic-species,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4994401201,,NA,,CC_BY_NC_4_0,2025-06-11T14:53:08Z,NA,https://www.inaturalist.org/observations/219868849,Matt Reala,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/219868849,219868849,,Matt Reala,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-04-16T19:15:12,19:15:12-07:00,106,106,2023,4,16,2023-04-16 19:15:12-07:00,,NA,NA,NA,NA,NA,NA,NA,,,NORTH_AMERICA,NA,NA,NA,US,California,,,,"McKittrick Hwy, Buttonwillow, CA, US",,NA,NA,NA,NA,NA,,35.399403,-119.533387,7,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646910983,NA,NA,,Ryan O'Dell,,2025-06-10T23:47:32Z,NA,NA,,58007,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-12-25T03:44:01Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,NA,NA,StillImage,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,NA,DWC_ARCHIVE,2025-12-25T03:44:01Z,2025-12-24T14:08:22Z,NA,FALSE,NA,https://www.inaturalist.org/projects/california-endemic-species,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4872702513,,NA,,CC_BY_NC_4_0,2025-02-12T20:40:21Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6001644,,,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,DAV,Vascular Plants,,,PRESERVED_SPECIMEN,,NA,,151d8de1-ff15-40f6-a425-bcc2753c3fcc,DAV244646,39143,G.L. Clifton,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,Accession #: DAV244646,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-10,,69,69,2003,3,10,03-10-2003,Growing on a slight rise between two vernally moist shallow depression.,NA,NA,NA,NA,NA,NA,NA,,,NORTH_AMERICA,NA,NA,NA,US,California,Kern,,"Lokern Road, lokern Quad.",,283 ft,NA,NA,NA,NA,NA,,35.397561,-119.551794,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Unknown,,NA,NA,NA,,204576,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Layia|Layia pentachaeta,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,subsp.,NA,,ACCEPTED,NA,NA,c267909d-184f-4138-9e67-a074d478d52b,US,2025-12-23T03:15:03Z,86,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,NA,NA,StillImage,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta subsp. albida,NA,DWC_ARCHIVE,2025-12-23T03:15:03Z,2025-12-23T03:08:37Z,NA,FALSE,NA,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4872702511,,NA,,CC_BY_NC_4_0,2025-02-12T20:40:21Z,NA,https://cch2.org/portal/collections/individual/index.php?occid=6001637,,,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,DAV,Vascular Plants,,,PRESERVED_SPECIMEN,,NA,,25261e9a-e8be-4106-a738-8219bf3f3465,DAV244644,37862,G.L. Clifton,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,Accession #: DAV244644,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-06-04,,155,155,2002,6,4,06-04-2002,"Growing on a fairly flat area in inland sand, main herb covered.",NA,NA,NA,NA,NA,NA,NA,,,NORTH_AMERICA,NA,NA,NA,US,California,San Luis Obispo,,"Highway 1, Oceano Quad.",,100 ft,NA,NA,NA,NA,NA,,35.048274,-120.590981,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Unknown,,NA,NA,NA,,204576,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Layia|Layia pentachaeta,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,subsp.,NA,,ACCEPTED,NA,NA,c267909d-184f-4138-9e67-a074d478d52b,US,2025-12-23T03:15:07Z,30,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,NA,NA,StillImage,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta subsp. albida,NA,DWC_ARCHIVE,2025-12-23T03:15:07Z,2025-12-23T03:08:37Z,NA,FALSE,NA,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.40_1,San Luis Obispo,NA,NA,NA,,NA
4857069160,https://vertnet.org/resources/norms.html,NA,,CC_BY_NC_4_0,2018-08-21T14:14:44Z,NA,https://webapps.cspace.berkeley.edu/ucjeps/publicsearch/publicsearch/?accession=UC1980038&displayType=full&maxresults=5&start=1,,,http://grscicoll.org/institution/university-california-berkeley,http://biocol.org/urn:lsid:biocol.org:col:15696,,,UC,,,PRESERVED_SPECIMEN,,NA,,UCJEPS:UC:UC1980038,UC1980038,3643,LeRoy Gross;Pam DeVries;Otto Gasser,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,Juniperus californica Carriere; Ericameria linearifolia (DC.) Urbatsch & Wussow; Quercus john-tuckeri Nixon & C. H. Mull.; Eriogonum fasciculatum Benth.; Phacelia tanacetifolia Benth.; Monolopia lanceolata Nutt.; Eschscholzia lemmonii Greene,,White ray flowers.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-03-30,,89,89,2009,3,30,"March 30, 2009","Collected up steep slope of dry, sunny white loose shale, northeast of road, to top of hill, and along creek bottom at base of slope, a short distance to the east of the road. Growing on sunny slope.",NA,NA,NA,NA,NA,NA,NA,http://vocab.getty.edu/page/tgn/7012149,,NORTH_AMERICA,NA,NA,NA,US,California,Kern,,"Coast Ranges; Temblor Mountains region: West end of the San Emigdio Mountains: Bitter Creek National Wildlife Refuge; Cienaga Canyon, off of Klipstein Canyon Road. Northeast of Cerro Noroeste Road.",,973,NA,NA,NA,NA,NA,,34.94695,-119.40093,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,83a49751-4282-481e-a847-1c5c224a0551,US,2025-11-25T17:47:42Z,NA,NA,NA,NA,NA,CONTINENT_DERIVED_FROM_COORDINATES,NA,NA,,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta A. Gray subsp. albida D. D. Keck,NA,EML,2025-11-25T17:47:42Z,2025-11-21T19:40:45Z,NA,FALSE,NA,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4857035942,https://vertnet.org/resources/norms.html,NA,,CC_BY_NC_4_0,2017-03-03T14:25:15Z,NA,https://webapps.cspace.berkeley.edu/ucjeps/publicsearch/publicsearch/?accession=UC1923765&displayType=full&maxresults=5&start=1,,,http://grscicoll.org/institution/university-california-berkeley,http://biocol.org/urn:lsid:biocol.org:col:15696,,,UC,,,PRESERVED_SPECIMEN,,NA,,UCJEPS:UC:UC1923765,UC1923765,1371,John L. Strother,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,"annuals, mostly 6 to 20+ cm; rays white, discs yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-03-10,,70,70,2008,3,10,Mar 10 2008,disturbed roadside,NA,NA,NA,NA,NA,NA,NA,http://vocab.getty.edu/page/tgn/7012149,,NORTH_AMERICA,NA,NA,NA,US,California,Kern,,"ca. 19 km (12 miles) N of Buttonwillow, E frontage of I-5 at (S of) Twisselman Road",,70 m,NA,NA,NA,NA,NA,"""CCH comment: """"Twisselmann Road is about 28 miles north of Buttonwillow, not 12 miles.""",35.730687,-119.737484,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,83a49751-4282-481e-a847-1c5c224a0551,US,2025-11-25T17:47:57Z,NA,NA,NA,NA,NA,CONTINENT_DERIVED_FROM_COORDINATES,NA,NA,,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta A. Gray subsp. albida D. D. Keck,NA,EML,2025-11-25T17:47:57Z,2025-11-21T19:40:45Z,NA,FALSE,NA,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4856652839,https://vertnet.org/resources/norms.html,NA,,CC_BY_NC_4_0,2024-04-17T12:20:39Z,NA,https://webapps.cspace.berkeley.edu/ucjeps/publicsearch/publicsearch/?accession=JEPS130126&displayType=full&maxresults=5&start=1,,,http://grscicoll.org/institution/university-california-berkeley,http://grscicoll.org/institutional-collection/jepson-herbarium,,,JEPS,,,PRESERVED_SPECIMEN,,NA,,UCJEPS:JEPS:JEPS130126,JEPS130126,1164,Susan Fawcett,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,"Rays white, discs yellow, anthers yellow. Abundant. Plant oder spice resinous. Vast swaths on both sides of I-5 and medium N into Kings County. Millions of plants in flower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-03-16,,75,75,2019,3,16,"March 16, 2019","At edges of open saltbush scrub, with shrubby Atriplex,dense Lasthenia gracillis, Amsinckia, Plagiobothrys.",NA,NA,NA,NA,NA,NA,NA,http://vocab.getty.edu/page/tgn/7012149,,NORTH_AMERICA,NA,NA,NA,US,California,Kern,,"Ca. 2-3 miles S of junction with CA State Highway 58 along interstate 5 (east side), at roadside.",,,NA,NA,NA,NA,NA,,35.37266,-119.358492,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,83a49751-4282-481e-a847-1c5c224a0551,US,2025-11-25T17:47:55Z,NA,NA,NA,NA,NA,CONTINENT_DERIVED_FROM_COORDINATES,NA,NA,,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta A. Gray subsp. albida D. D. Keck,NA,EML,2025-11-25T17:47:55Z,2025-11-21T19:40:45Z,NA,FALSE,NA,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4856477339,https://vertnet.org/resources/norms.html,NA,,CC_BY_NC_4_0,2012-05-31T16:39:31Z,NA,https://webapps.cspace.berkeley.edu/ucjeps/publicsearch/publicsearch/?accession=UC1872922&displayType=full&maxresults=5&start=1,,,http://grscicoll.org/institution/university-california-berkeley,http://biocol.org/urn:lsid:biocol.org:col:15696,,,UC,,,PRESERVED_SPECIMEN,,NA,,UCJEPS:UC:UC1872922,UC1872922,30365,David Keil -old,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,Rays white; disk corollas yellow; anthers yellow.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-03-25,,84,84,2005,3,25,Mar 25 2005,Flat saltbush scrub with alkaline soil.,NA,NA,NA,NA,NA,NA,NA,http://vocab.getty.edu/page/tgn/7012149,,NORTH_AMERICA,NA,NA,NA,US,California,Kern,,"San Joaquin Valley ca. 4 mi W of Buttonwillow at power line corridor crossing California Hwy 58, 0.3 mi W of intersection with Lokern Road.",,310 ft,NA,NA,NA,NA,NA,,35.390335,-119.54567,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,83a49751-4282-481e-a847-1c5c224a0551,US,2025-11-25T17:47:25Z,NA,NA,NA,NA,NA,CONTINENT_DERIVED_FROM_COORDINATES,NA,NA,,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta A. Gray subsp. albida D. D. Keck,NA,EML,2025-11-25T17:47:25Z,2025-11-21T19:40:45Z,NA,FALSE,NA,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
4852321029,,NA,,CC_BY_NC_4_0,2024-05-01T13:11:39Z,NA,https://www.inaturalist.org/observations/212139151,mekraus,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,NA,,https://www.inaturalist.org/observations/212139151,212139151,,mekraus,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,PRESENT,,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-27T16:11:25,16:11:25-07:00,118,118,2024,4,27,2024-04-27 16:11:25,,NA,NA,NA,NA,NA,NA,NA,,,NORTH_AMERICA,NA,NA,NA,US,California,,,,"McKittrick, CA, USA",,NA,NA,NA,NA,NA,,35.295884,-119.628266,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479509908,NA,NA,,Bob Steele,,2024-04-30T12:30:29Z,NA,NA,,58007,NA,NA,NA,NA,NA,NA,NA,Layia pentachaeta subsp. albida D.D.Keck,,NA,NA,NA,NA,NA,,Plantae,Tracheophyta,Magnoliopsida,Asterales,NA,Asteraceae,NA,NA,NA,Layia,Layia,NA,NA,pentachaeta,albida,NA,SUBSPECIES,,NA,,ACCEPTED,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2025-12-25T04:59:51Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,NA,NA,StillImage,TRUE,FALSE,5705389,5705389,6,7707728,220,414,3065,3110054,NA,5392988,Layia pentachaeta,Layia pentachaeta subsp. albida D.D.Keck,Layia pentachaeta albida,NA,DWC_ARCHIVE,2025-12-25T04:59:51Z,2025-12-24T14:08:22Z,NA,FALSE,NA,https://www.inaturalist.org/projects/california-endemic-species,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.15_1,Kern,NA,NA,NA,,NA
