id,lat,lon,date,year,month,source
4039465358,33.517491,-115.890779,2023-02-17,2023,2,gbif
4039458443,37.195153,-118.250892,2023-02-18,2023,2,gbif
4039383131,37.208528,-118.260437,2023-02-20,2023,2,gbif
4034843739,33.777262,-116.320598,2023-02-11,2023,2,gbif
4029317257,37.172078,-118.2088,2023-02-05,2023,2,gbif
4029204805,33.02407,-114.61888,2023-02-02,2023,2,gbif
4029103850,33.839242,-116.310928,2023-02-01,2023,2,gbif
4029094851,32.844472,-116.229447,2023-02-05,2023,2,gbif
4028852418,33.520622,-115.938217,2023-02-04,2023,2,gbif
4028734511,34.605737,-117.830208,2021-02-04,2021,2,gbif
4028654168,35.069903,-118.170698,2022-10-17,2022,10,gbif
4028639819,35.815525,-117.87455,2022-12-23,2022,12,gbif
4022097723,32.808511,-116.129539,2023-01-15,2023,1,gbif
4022042114,33.092485,-116.110193,2023-01-14,2023,1,gbif
4018258702,33.834972,-116.305563,2022-11-17,2022,11,gbif
4018213644,35.039403,-116.381767,2022-09-14,2022,9,gbif
4018209742,33.282058,-116.096353,2022-11-16,2022,11,gbif
4014997317,33.706086,-116.284767,2018-07-04,2018,7,gbif
4014988166,33.583325,-115.922403,2023-01-06,2023,1,gbif
4014947326,33.721854,-116.310315,2018-11-18,2018,11,gbif
4014935324,33.756842,-116.269337,2018-04-09,2018,4,gbif
4014933326,33.723957,-116.40208,2018-11-02,2018,11,gbif
4014917250,32.969833,-116.341238,2023-01-07,2023,1,gbif
4014844759,33.33783,-116.30212,2023-01-02,2023,1,gbif
4014830356,33.62257,-116.264407,2020-03-07,2020,3,gbif
4012002328,37.346325,-118.293883,2023-01-02,2023,1,gbif
4011765253,36.613688,-118.120711,2022-12-31,2022,12,gbif
4010643330,35.1832,-114.926017,2022-09-18,2022,9,gbif
4009945986,36.727813,-118.146308,2022-12-23,2022,12,gbif
4009918098,33.279092,-116.348,2022-12-23,2022,12,gbif
4009823758,33.832056,-116.301341,2022-12-21,2022,12,gbif
4009765163,37.182908,-118.236787,2022-12-25,2022,12,gbif
4009708030,37.341913,-117.75363,2022-12-24,2022,12,gbif
4009707185,32.968188,-116.323128,2022-12-26,2022,12,gbif
4006779187,33.841583,-116.311478,2022-12-17,2022,12,gbif
4006698934,35.978081,-117.921673,2022-11-21,2022,11,gbif
4006618337,33.22807,-116.330253,2020-03-22,2020,3,gbif
3994342498,35.1204,-117.254922,2022-07-21,2022,7,gbif
