"ID","Taxon","Observer","Source","Date","County","Location Quality","Latitude","Longitude","Location Description","Accuracy: Square Meters","Plant","Phenology","Phenology Code"
"ce269","Hemizonia pungens","R Urtecho, R Bravin, M Anaya, C Benoy","Kern County CNPS; KaweahOaks.com; Four Creeks Land Trust","2005-01-01","Tulare","low","36.333348","-119.168615","Kaweah Oaks Preserve","","Hemizonia pungens","",""
"ce297","Hemizonia pungens","staff","City of Santa Rosa; Fountaingrove Lodge; Wetlands Research Associates (WRA)","2005-10-14","Sonoma","medium","38.486079","-122.722177","Fountaingrove Lodge: undeveloped area west of golf course","","Hemizonia pungens","",""
"ce374","Hemizonia pungens","staff","California Department of Fish and Game; ESA","2009-10-01","Butte","low","39.385396","-121.878547","Upper Butte Basin Wildlife Area","","Hemizonia pungens","",""
"ce569","Hemizonia pungens","Ramona Robison","California State Parks","2011-10-19","Merced","low","37.281701","-120.862655","Great Valley Grasslands: Species list from old Cal Parks Flora database.","","Hemizonia pungens","",""
"casp49","Hemizonia pungens","Medeiros, 1981","California State Parks","1981-01-01","Merced","medium","37.290457","-120.854588","Great Valley Grasslands SP","","Hemizonia pungens","",""
"casp22","Hemizonia pungens","Martens & Helm, 1987","California State Parks","1987-01-01","Sacramento","medium","38.11544","-121.69185","Brannan Island SRA","","Hemizonia pungens","",""
"casp43","Hemizonia pungens","Martens & Helm, 1987","California State Parks","1987-01-01","Contra Costa","medium","38.04448","-121.60828","Franks Tract SRA","","Hemizonia pungens","",""
"casp20","Hemizonia pungens","Riparian Habitat Com., 1997","California State Parks","1997-01-01","Butte","medium","39.72007","-121.94983","Bidwell-Sacramento River SP","","Hemizonia pungens","",""
"casp29","Hemizonia pungens","Riparian Habitat Com., 1997","California State Parks","1997-01-01","Colusa","medium","39.22742","-122.00998","Colusa-Sacramento River SRA","","Hemizonia pungens","",""
"casp147","Hemizonia pungens","Riparian Habitat Com., 1997","California State Parks","1997-01-01","Tehama","medium","39.91786","-122.09249","Woodson Bridge SRA","","Hemizonia pungens","",""
"casp135","Hemizonia pungens","Boyd and Martens, 1988","California State Parks","1988-01-01","Kern","medium","35.31497","-119.36046","Tule Elk SNR","","Hemizonia pungens","",""
"ce706","Hemizonia pungens","State Parks Natural Resources staff","California State Parks","2004-04-01","Sutter","low","39.248644","-121.803251","Sutter Buttes State Park: Baseline survey data collected during Park acquisition.","","Hemizonia pungens","",""
"svy2879","Hemizonia pungens","Maggie Ingalls and Jepson CNPS Chapter","","2007-06-01","Solano","medium","38.14275","-122.162816","Swett Ranches","","Hemizonia pungens","",""
"svy4111","Hemizonia pungens","Russian River District; State Park Cooperating Association; Volunteers in Parks","Milo Baker CNPS","2002-05-01","Sonoma","medium","38.537","-123.0064","Armstrong Redwoods State Natural Preserve","","Hemizonia pungens","",""
"cns4707","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-12","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15817","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns4715","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15786","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2002-04-10","Merced","high","37.256518","-120.71139","Arena Plains","","Hemizonia pungens","",""
"cns15634","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-24","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns4711","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15785","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2002-04-09","Merced","high","37.255185","-120.852812","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns4713","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15819","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15654","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-24","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15137","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-22","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15140","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15652","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-24","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns4710","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15818","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-13","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns4572","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-12","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15136","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-22","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15135","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-22","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15138","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-22","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15651","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-24","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns16095","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-03-31","Tulare","high","36.447798","-119.304019","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns4712","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2004-04-12","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15653","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2003-07-24","Merced","high","37.281481","-120.859689","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns15787","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2002-04-10","Merced","high","37.256518","-120.71139","Arena Plains","","Hemizonia pungens","",""
"dfa11902","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-17","Merced","high","37.115893","-120.941969","Volta Wildlife Area","","Hemizonia pungens","",""
"dfa11903","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-17","Merced","high","37.117927","-120.940732","Volta Wildlife Area","","Hemizonia pungens","",""
"dfa11907","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-17","Merced","high","37.130076","-120.942294","Volta Wildlife Area","","Hemizonia pungens","",""
"dfa11908","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-18","Merced","high","37.137555","-120.941157","Volta Wildlife Area","","Hemizonia pungens","",""
"dfa11909","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-18","Merced","high","37.141465","-120.924581","Volta Wildlife Area","","Hemizonia pungens","",""
"dfa12359","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-26","Merced","high","37.257683","-120.769589","San Luis National Wildlife Refuge","","Hemizonia pungens","",""
"dfa12360","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-26","Merced","high","37.256965","-120.769768","San Luis National Wildlife Refuge","","Hemizonia pungens","",""
"dfa12361","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-26","Merced","high","37.256631","-120.769732","San Luis National Wildlife Refuge","","Hemizonia pungens","",""
"dfa12376","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-06-09","Fresno","high","36.727051","-120.315819","Mendota Wildlife Area","","Hemizonia pungens","",""
"dfa12388","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-18","Merced","high","37.289151","-120.854227","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"dfa12389","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-18","Merced","high","37.292033","-120.855126","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"dfa12392","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-23","Merced","high","37.289794","-120.847982","San Luis National Wildlife Refuge","","Hemizonia pungens","",""
"dfa12397","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-25","Merced","high","37.26495","-120.754028","San Luis National Wildlife Refuge","","Hemizonia pungens","",""
"dfa12400","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-05-26","Merced","high","37.246153","-120.779488","San Luis National Wildlife Refuge","","Hemizonia pungens","",""
"dfa12421","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-06-09","Fresno","high","36.731834","-120.339781","Mendota Wildlife Area","","Hemizonia pungens","",""
"dfa12565","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-07-14","Sacramento","high","38.433292","-121.414989","Elk Grove","","Hemizonia pungens","",""
"dfa12579","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-07-19","Madera","high","36.790282","-120.201859","riparian: Gravelly Ford","","Hemizonia pungens","",""
"cns22075","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-01","Tulare","high","35.956802","-119.391929","Pixley Wildlife Refuge","","Hemizonia pungens","",""
"cns22390","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-01","Tulare","high","35.955512","-119.39199","Pixley Wildlife Refuge","","Hemizonia pungens","",""
"cns22391","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-06","Merced","high","37.188891","-120.627148","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22033","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-06","Merced","high","37.189051","-120.628855","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22034","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-06","Merced","high","37.189511","-120.627072","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22198","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-06","Merced","high","37.188499","-120.624231","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22134","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-07","Merced","high","37.179635","-120.653815","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22545","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-07","Merced","high","37.175373","-120.642505","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22117","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.907083","-119.349515","Pixley Wildlife Refuge","","Hemizonia pungens","",""
"cns22073","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","Kings","high","35.863352","-119.541836","Atwell Island, BLM land","","Hemizonia pungens","",""
"cns22387","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","Kings","high","35.865314","-119.542408","Atwell Island, BLM land","","Hemizonia pungens","",""
"cns22397","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-13","Stanislaus","high","37.667111","-121.198476","San Joaquin River NWR","","Hemizonia pungens","",""
"cns22283","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-14","Merced","high","37.252253","-120.711304","Arena Plains","","Hemizonia pungens","",""
"cns22743","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-14","Merced","high","37.251507","-120.713255","Arena Plains","","Hemizonia pungens","",""
"cns22744","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-14","Merced","high","37.251712","-120.713598","Arena Plains","","Hemizonia pungens","",""
"cns22766","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-14","Merced","high","37.252202","-120.713313","Arena Plains","","Hemizonia pungens","",""
"cns22595","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-15","Merced","high","37.252179","-120.714475","Arena Plains","","Hemizonia pungens","",""
"cns21946","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-19","Merced","high","37.236071","-120.805709","East Bear Creek Unit, San Luis NWR","","Hemizonia pungens","",""
"cns21947","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-19","Merced","high","37.23545","-120.805254","East Bear Creek Unit, San Luis NWR","","Hemizonia pungens","",""
"cns22597","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-20","Merced","high","37.242932","-120.82588","West Bear Creek Unit, San Luis NWR","","Hemizonia pungens","",""
"cns22605","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-13","Stanislaus","high","37.675035","-121.176378","San Joaquin NWR","","Hemizonia pungens","",""
"cns22606","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-13","Stanislaus","high","37.675614","-121.178235","San Joaquin NWR","","Hemizonia pungens","",""
"cns22608","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-14","Stanislaus","high","37.619793","-121.184765","San Joaquin NWR","","Hemizonia pungens","",""
"cns22609","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-14","Merced","high","37.291456","-120.734244","San Joaquin NWR","","Hemizonia pungens","",""
"cns22610","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-15","Merced","high","37.253466","-120.715744","Merced NWR, Arena Unit","","Hemizonia pungens","",""
"cns22611","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-15","Merced","high","37.252771","-120.71617","Merced NWR, Arena Unit","","Hemizonia pungens","",""
"cns22599","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-20","Merced","high","37.243164","-120.824295","West Bear Creek Unit, San Luis NWR","","Hemizonia pungens","",""
"cns22433","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-20","Merced","high","37.229905","-120.87375","Freitas Unit, San Luis NWR","","Hemizonia pungens","",""
"cns22044","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-14","Merced","high","37.139966","-120.800496","Los Banos","","Hemizonia pungens","",""
"cns22292","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-15","Merced","high","37.265822","-120.853457","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns22293","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-15","Merced","high","37.287119","-120.874497","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns22601","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-16","Merced","high","37.132064","-120.783222","Los Banos","","Hemizonia pungens","",""
"cns22602","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-16","Merced","high","37.134632","-120.803972","Los Banos","","Hemizonia pungens","",""
"cns19784","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.778087","-119.621477","Kern National Wildlife Refuge","","Hemizonia pungens","",""
"cns22047","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-12","Stanislaus","high","37.674262","-121.178234","San Joaquin NWR","","Hemizonia pungens","",""
"cns22418","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-13","Stanislaus","high","37.67301","-121.185305","San Joaquin NWR","","Hemizonia pungens","",""
"cns22657","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.774662","-119.630954","Kern National Wildlife Refuge","","Hemizonia pungens","",""
"cns22070","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.643096","-119.543649","Semitropic Ridge","","Hemizonia pungens","",""
"cns22071","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-24","Kern","high","35.629213","-119.560785","Semitropic Ridge","","Hemizonia pungens","",""
"cns22072","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.920359","-119.341741","Pixley Wildlife Refuge","","Hemizonia pungens","",""
"cns22508","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.913058","-119.343564","Pixley Wildlife Refuge","","Hemizonia pungens","",""
"cns22115","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.913017","-119.343374","Pixley Wildlife Refuge","","Hemizonia pungens","",""
"cns22403","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-07","Merced","high","37.136035","-120.591441","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22349","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-15","Merced","high","37.265675","-120.852289","Great Valley Grasslands State Park","","Hemizonia pungens","",""
"cns22355","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.779822","-119.621667","Kern National Wildlife Refuge","","Hemizonia pungens","",""
"cns22544","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.777043","-119.620148","Kern National Wildlife Refuge","","Hemizonia pungens","",""
"cns21472","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-22","Kern","high","35.779472","-119.624498","Kern NWR","","Hemizonia pungens","",""
"cns21473","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.653492","-119.602101","Semitropic Ridge","","Hemizonia pungens","",""
"cns21492","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.671446","-119.609212","Semitropic Ridge","","Hemizonia pungens","",""
"cns21442","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-24","Kern","high","35.773971","-119.639447","Kern NWR","","Hemizonia pungens","",""
"cns21443","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-07","Merced","high","37.190737","-120.628915","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22454","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-07","Merced","high","37.191373","-120.630033","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22689","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-08","Merced","high","37.171758","-120.660647","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns19845","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-06-19","Fresno","high","36.858074","-119.812758","Sycamore Island Ranch","","Hemizonia pungens","",""
"cns22808","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.909295","-119.293416","Pixley National Wildlife Refuge","","Hemizonia pungens","",""
"cns21175","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","Tulare","high","35.911852","-119.381489","Pixley National Wildlife Refuge, north of Deer Cre","","Hemizonia pungens","",""
"cns22890","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","Tulare","high","35.907602","-119.397105","Pixley National Wildlife Refuge","","Hemizonia pungens","",""
"cns22895","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-01","Tulare","high","36.02654","-119.479287","Pixley National Wildlife Refuge","","Hemizonia pungens","",""
"cns22411","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-07-02","Fresno","high","36.94008","-119.737545","San Joaquin River Conservancy","","Hemizonia pungens","",""
"cns22452","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.670987","-119.62","Semitropic Ridge, Kern County Water Agency","","Hemizonia pungens","",""
"cns22120","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.672476","-119.612416","Semitropic Ridge","","Hemizonia pungens","",""
"cns22742","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.638975","-119.54418","Semitropic Ridge","","Hemizonia pungens","",""
"cns22158","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-24","Kern","high","35.653464","-119.580388","Semitropic Ridge","","Hemizonia pungens","",""
"cns22160","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-24","Kern","high","35.655079","-119.580728","Semitropic Ridge","","Hemizonia pungens","",""
"cns22162","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.640273","-119.559912","Semitropic Ridge","","Hemizonia pungens","",""
"cns22164","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.637591","-119.560136","Semitropic Ridge","","Hemizonia pungens","",""
"cns22165","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.623012","-119.561592","Semitropic Ridge","","Hemizonia pungens","",""
"cns22166","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.623414","-119.560909","Semitropic Ridge","","Hemizonia pungens","",""
"cns22167","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.661147","-119.581056","Semitropic Ridge","","Hemizonia pungens","",""
"cns22163","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.641284","-119.560684","Semitropic Ridge","","Hemizonia pungens","",""
"cns19957","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-14","Merced","high","37.184774","-120.403878","Sandy Mush Road near Dutchman's Creek, Merced Co.","","Hemizonia pungens","",""
"cns22161","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-03-25","Kern","high","35.636128","-119.562783","Semitropic Ridge","","Hemizonia pungens","",""
"cns20060","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-14","Merced","high","37.182285","-120.399301","Sandy Mush Road near Dutchman's Creek, Merced Co.","","Hemizonia pungens","",""
"cns19861","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-04-14","Merced","high","37.183795","-120.390937","Sandy Mush Road near Dutchman's Creek, Merced Co.","","Hemizonia pungens","",""
"cns21844","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.89632","-120.251895","Madera Ranch","","Hemizonia pungens","",""
"cns21366","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.908995","-120.215293","Madera Ranch","","Hemizonia pungens","",""
"cns21370","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.907918","-120.197452","Madera Ranch","","Hemizonia pungens","",""
"cns21608","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.90762","-120.256459","Madera Ranch","","Hemizonia pungens","",""
"cns21584","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-04","Madera","high","36.860031","-120.24744","Madera Ranch","","Hemizonia pungens","",""
"cns21368","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.908116","-120.213798","Madera Ranch","","Hemizonia pungens","",""
"cns21855","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-04","Madera","high","36.858734","-120.235857","Madera Ranch","","Hemizonia pungens","",""
"cns21607","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.896413","-120.252785","Madera Ranch","","Hemizonia pungens","",""
"cns21583","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-04","Madera","high","36.860194","-120.23519","Madera Ranch","","Hemizonia pungens","",""
"cns21435","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.897499","-120.207922","Madera Ranch","","Hemizonia pungens","",""
"cns21356","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.90733","-120.206213","Madera Ranch","","Hemizonia pungens","",""
"cns22694","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.650361","-119.552614","Semitropic Ridge","","Hemizonia pungens","",""
"cns22696","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.644158","-119.543329","Semitropic Ridge","","Hemizonia pungens","",""
"cns22856","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-24","Kern","high","35.63795","-119.577957","Semitropic Ridge","","Hemizonia pungens","",""
"cns22879","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.908461","-119.344492","PIXLEY WILDLIFE REFUGE","","Hemizonia pungens","",""
"cns22316","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-06","Merced","high","37.1893","-120.626865","Merced National Wildlife Refuge","","Hemizonia pungens","",""
"cns22442","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.667847","-119.613911","Semi Tropic","","Hemizonia pungens","",""
